lane,stage,target_variant,feature_variant,outlier_policy,imputation,synthesis,model,n_rows,n_success,n_folds,balanced_accuracy_mean,balanced_accuracy_std,accuracy_mean,accuracy_std,f1_weighted_mean,f1_weighted_std,f1_macro_mean,f1_macro_std,precision_weighted_mean,precision_weighted_std,precision_macro_mean,precision_macro_std,recall_weighted_mean,recall_weighted_std,recall_macro_mean,recall_macro_std,roc_auc_mean,roc_auc_std,pr_auc_mean,pr_auc_std,sensitivity_mean,sensitivity_std,specificity_mean,specificity_std,ordinal_mae_mean,ordinal_mae_std,adjacent_error_rate_mean,adjacent_error_rate_std,distant_error_rate_mean,distant_error_rate_std,n_train_mean,n_train_std,n_features_mean,n_features_std,recall_class_0_mean,recall_class_0_std,recall_class_1_mean,recall_class_1_std,recall_class_2_mean,recall_class_2_std,recall_class_3_mean,recall_class_3_std
strict,selection,severity_binary,drop_gt70_missing,none,mice,ctgan,catboost,10,10,10,0.6588968502761606,0.05430604265889722,0.6609019607843137,0.0520507873450598,0.6606648491374242,0.05253902147587356,0.6557127389768428,0.05386531219835576,0.6664840004731829,0.05167227433217525,0.6587276780960882,0.0519366038301751,0.6609019607843137,0.0520507873450598,0.6588968502761606,0.05430604265889722,0.6957624272279445,0.045774152680316406,0.7532073966714025,0.041779900013581193,0.6753694581280788,0.06873593423002324,0.6424242424242423,0.0975964081086401,,,,,,,403.2,1.0327955589886444,47.0,0.0,0.6424242424242423,0.0975964081086401,0.6753694581280788,0.06873593423002324,,,,
strict,selection,severity_binary,drop_gt70_missing,none,gain,smote_tvae,stacking,10,10,10,0.6588539334228989,0.058067373770907066,0.6707058823529412,0.05766144796927091,0.6678823361241428,0.05674055813802736,0.6596959067552607,0.05879179152474712,0.6702828502471805,0.059952571718725214,0.6660187261191343,0.06386947517701873,0.6707058823529412,0.05766144796927091,0.6588539334228989,0.058067373770907066,0.7184355874011047,0.058247088290628274,0.7665672105551551,0.05514058813335307,0.7451970443349754,0.07599064392647646,0.5725108225108225,0.07154326355427884,,,,,,,457.6,2.0655911179772977,47.0,0.0,0.5725108225108225,0.07154326355427884,0.7451970443349754,0.07599064392647646,,,,
strict,selection,severity_binary,all,none,gain,adasyn_tvae,catboost,10,10,10,0.6586225556053142,0.06955422002742205,0.6687058823529413,0.06604989589634086,0.6663520802484066,0.06718562969174788,0.6586000033643422,0.07020639676384854,0.6679484827595206,0.06895478812889438,0.6626765817195339,0.07153508510120198,0.6687058823529413,0.06604989589634086,0.6586225556053142,0.06955422002742205,0.695846394984326,0.08394610525128206,0.7399144171997489,0.07660412959093173,0.730665024630542,0.06887272375636512,0.5865800865800865,0.10499756844550133,,,,,,,430.0,12.036980056845188,55.0,0.0,0.5865800865800865,0.10499756844550133,0.730665024630542,0.06887272375636512,,,,
strict,selection,severity_binary,all,none,gain,ctgan,rf,10,10,10,0.6585703090013435,0.06778379245065416,0.6746274509803921,0.06658948499049283,0.6687229674303046,0.0673448774649062,0.659078487769017,0.06991818481137974,0.674174021563694,0.07111268980800349,0.671486480580296,0.07527568032542657,0.6746274509803921,0.06658948499049283,0.6585703090013435,0.06778379245065416,0.7114849231228542,0.07770933582439517,0.7614591811757164,0.06474354852655863,0.7762315270935961,0.08292699025448798,0.5409090909090909,0.09320186469535616,,,,,,,403.2,1.0327955589886444,55.0,0.0,0.5409090909090909,0.09320186469535616,0.7762315270935961,0.08292699025448798,,,,
strict,selection,severity_binary,drop_gt70_missing,none,gain,adasyn_tvae,catboost,10,10,10,0.6584042394387222,0.07008552549549765,0.6645882352941176,0.07344568653737991,0.6629965881293931,0.07159672638241711,0.6569878458105181,0.0715084252764866,0.6692471360122345,0.07018170212963085,0.6636430578492585,0.07366625290489165,0.6645882352941176,0.07344568653737991,0.6584042394387222,0.07008552549549765,0.7063367666815943,0.06293201780364167,0.7571574028752359,0.05439559373336977,0.7029556650246305,0.11772351225438007,0.6138528138528139,0.08835482634832616,,,,,,,430.8,11.745448290957466,47.0,0.0,0.6138528138528139,0.08835482634832616,0.7029556650246305,0.11772351225438007,,,,
strict,selection,severity_binary,all,none,gain,smote_tvae,stacking,10,10,10,0.658366920435886,0.05816547132837614,0.6685098039215687,0.05879623186515685,0.6657365729972938,0.05712809147540827,0.6581645232998758,0.058645091073062705,0.6708452748318792,0.06134499489419289,0.6662095963865986,0.06544998181286286,0.6685098039215687,0.05879623186515685,0.658366920435886,0.05816547132837614,0.7187845200776235,0.06938054431556567,0.7657414197465251,0.05471456495093249,0.7344827586206897,0.09304746610451754,0.5822510822510822,0.08459115201851104,,,,,,,457.6,2.0655911179772977,55.0,0.0,0.5822510822510822,0.08459115201851104,0.7344827586206897,0.09304746610451754,,,,
strict,selection,severity_binary,drop_gt70_missing,none,softimpute,none,stacking,10,10,10,0.6583165397820571,0.03315299576226545,0.6547450980392157,0.0378382039296278,0.6549631313948294,0.037075840289209155,0.6521544063747827,0.03547179601511702,0.6674073442739937,0.03275605016428119,0.6582869735871048,0.034248240400209004,0.6547450980392157,0.0378382039296278,0.6583165397820571,0.03315299576226545,0.6975705329153605,0.04546072810038479,0.7522982250552643,0.04847614782645838,0.6291871921182266,0.08276711143792437,0.6874458874458874,0.06033230276452136,,,,,,,201.6,0.5163977794943222,47.0,0.0,0.6874458874458874,0.06033230276452136,0.6291871921182266,0.08276711143792437,,,,
strict,selection,severity_binary,all,none,gain,none,rf,10,10,10,0.6581597999701448,0.06705840224048461,0.6725490196078432,0.07000460735586438,0.6677346564947277,0.06800387602177342,0.6589092699015063,0.06872701109629921,0.6742741626136917,0.07206818510688973,0.671632408166091,0.07682612137429093,0.6725490196078432,0.07000460735586438,0.6581597999701448,0.06705840224048461,0.7244495447081654,0.06912613548647654,0.7683370649274004,0.06858126810615799,0.7658866995073892,0.10349298236415122,0.5504329004329004,0.07078102266940152,,,,,,,201.6,0.5163977794943222,55.0,0.0,0.5504329004329004,0.07078102266940152,0.7658866995073892,0.10349298236415122,,,,
strict,selection,severity_binary,drop_gt70_missing,none,pmm,adasyn_ctgan,catboost,10,10,10,0.6578071353933422,0.05920409622631864,0.6625882352941177,0.057036381274826124,0.6618478929917426,0.056601427678389105,0.6559317880127573,0.059025385929016315,0.6668773746747907,0.05878197591620075,0.6599004534211123,0.061681721301242914,0.6625882352941177,0.057036381274826124,0.6578071353933422,0.05920409622631864,0.6959844752948202,0.05984444169712358,0.7423865496977398,0.05285036665504576,0.6931034482758621,0.08059746603723564,0.6225108225108225,0.0980827092067,,,,,,,427.8,8.35064867739826,47.0,0.0,0.6225108225108225,0.0980827092067,0.6931034482758621,0.08059746603723564,,,,
strict,selection,severity_binary,all,none,gain,none,catboost,10,10,10,0.6577082400358263,0.06351444586088675,0.6646666666666666,0.06549357485446099,0.6634103770309776,0.0642761212808644,0.6569980910284295,0.06481000410240675,0.6671062639426042,0.0630781802074171,0.6614203874630448,0.0661198081366318,0.6646666666666666,0.06549357485446099,0.6577082400358263,0.06351444586088675,0.7282224958949097,0.060163303947215196,0.7687628976815125,0.052628909489943934,0.7102216748768473,0.09598900294652345,0.6051948051948053,0.07662324074741408,,,,,,,201.6,0.5163977794943222,55.0,0.0,0.6051948051948053,0.07662324074741408,0.7102216748768473,0.09598900294652345,,,,
strict,selection,severity_binary,drop_gt70_missing,none,pmm,smote,rf,10,10,10,0.6572604120017913,0.04888365632941019,0.6646666666666666,0.04922135390813843,0.6630330595519853,0.048748101689928915,0.656345115795905,0.05007144760909617,0.66686057847628,0.048847879930598526,0.6610250995211095,0.05200210203347093,0.6646666666666666,0.04922135390813843,0.6572604120017913,0.04888365632941019,0.7102310046275564,0.0533383885589903,0.7560509697853701,0.053042496936642515,0.7099753694581281,0.08457332924259255,0.6045454545454545,0.08164793667012939,,,,,,,228.8,1.0327955589886488,47.0,0.0,0.6045454545454545,0.08164793667012939,0.7099753694581281,0.08457332924259255,,,,
strict,selection,severity_binary,drop_gt70_missing,none,mean,ctgan,catboost,10,10,10,0.6572585460516496,0.030404428042076482,0.6586666666666667,0.03533292468311102,0.657993278556099,0.033097917926532806,0.6534546610534469,0.03174358997274561,0.6672955758620791,0.03249430466813055,0.6598168608419732,0.035186704692123844,0.6586666666666667,0.03533292468311102,0.6572585460516496,0.030404428042076482,0.7026459173010897,0.04646755939766576,0.7474814960828992,0.04228667657777919,0.6679802955665025,0.09483949199849881,0.6465367965367965,0.07543772236036303,,,,,,,403.2,1.0327955589886444,47.0,0.0,0.6465367965367965,0.07543772236036303,0.6679802955665025,0.09483949199849881,,,,
strict,selection,severity_binary,all,none,pmm,smote,stacking,10,10,10,0.6572081653978206,0.047777987246103736,0.6687843137254902,0.05042269108740845,0.6657755868339837,0.049262306912325964,0.6578193264415979,0.04953647546966026,0.6685621285907323,0.05018229365045525,0.6644665389733052,0.053471985688350154,0.6687843137254902,0.05042269108740845,0.6572081653978206,0.047777987246103736,0.7097085385878489,0.06268749413273866,0.756633937948133,0.0665222037367286,0.7412561576354679,0.08269378128928252,0.5731601731601732,0.05912609269929971,,,,,,,228.8,1.0327955589886488,55.0,0.0,0.5731601731601732,0.05912609269929971,0.7412561576354679,0.08269378128928252,,,,
strict,selection,severity_binary,drop_gt70_missing,none,softimpute,none,catboost,10,10,10,0.6571353933422899,0.05182501149447048,0.6607450980392157,0.053222828617944515,0.6601889281613251,0.052468303562930335,0.6548276814620011,0.052653213878830596,0.6655501886242352,0.050327618224020036,0.6586209383098438,0.05198557540075326,0.6607450980392157,0.053222828617944515,0.6571353933422899,0.05182501149447048,0.6889162561576355,0.04741792781123801,0.7439802267529814,0.04687804562493403,0.6820197044334975,0.08681426512263923,0.6322510822510823,0.08226658672633026,,,,,,,201.6,0.5163977794943222,47.0,0.0,0.6322510822510823,0.08226658672633026,0.6820197044334975,0.08681426512263923,,,,
strict,selection,severity_binary,drop_gt70_missing,none,pmm,none,catboost,10,10,10,0.656935736677116,0.04097677233718194,0.6624705882352941,0.037197777555214286,0.6603945327774451,0.03754863823680152,0.6541476149690557,0.03976825185065114,0.6674927585154322,0.03998812670597489,0.6608034078454342,0.04089833727633472,0.6624705882352941,0.037197777555214286,0.656935736677116,0.04097677233718194,0.7227179429765637,0.05275727377126125,0.7634210515095046,0.04697196114677946,0.6956896551724138,0.08207398954062188,0.6181818181818182,0.11025135406474602,,,,,,,201.6,0.5163977794943222,47.0,0.0,0.6181818181818182,0.11025135406474602,0.6956896551724138,0.08207398954062188,,,,
strict,selection,severity_binary,drop_gt70_missing,none,pmm,smote_tvae,stacking,10,10,10,0.6566670398566951,0.0634486002311433,0.6685490196078432,0.057852788973567736,0.6646003872536845,0.06006847308660774,0.6560553331770107,0.06397282455828222,0.667942503826438,0.06321353262291952,0.6630247547141523,0.06534924737625675,0.6685490196078432,0.057852788973567736,0.6566670398566951,0.0634486002311433,0.6999272279444694,0.05867219192759864,0.7411679117035072,0.05361981319446252,0.7412561576354679,0.06635139138260986,0.5720779220779221,0.11889250465679572,,,,,,,457.6,2.0655911179772977,47.0,0.0,0.5720779220779221,0.11889250465679572,0.7412561576354679,0.06635139138260986,,,,
strict,selection,severity_binary,drop_gt70_missing,none,mice,smote_tvae,rf,10,10,10,0.6565662785490372,0.05847430603187164,0.6668627450980392,0.05566855098602586,0.6642592111610418,0.05726696597192011,0.6564517799542309,0.05941935578698155,0.6655938790100575,0.05670240417362885,0.6604658050605501,0.05790093860462946,0.6668627450980392,0.05566855098602586,0.6565662785490372,0.05847430603187164,0.6983243767726526,0.0524927790319122,0.7562043336218084,0.055781199690677595,0.730665024630542,0.05975987953466276,0.5824675324675325,0.09558972430552692,,,,,,,457.6,2.0655911179772977,47.0,0.0,0.5824675324675325,0.09558972430552692,0.730665024630542,0.05975987953466276,,,,
strict,selection,severity_binary,drop_gt70_missing,none,mice,smote,catboost,10,10,10,0.6564543215405284,0.04803120867960823,0.6589803921568628,0.04910657209710176,0.6589506359261845,0.048357087312994734,0.653946673986429,0.04866113118785808,0.6643911660473838,0.04745089930566786,0.6570113784850627,0.049202529102827595,0.6589803921568628,0.04910657209710176,0.6564543215405284,0.04803120867960823,0.7084005075384385,0.05234381040317364,0.7691889113031696,0.0488327343967895,0.6752463054187192,0.07872156917443628,0.6376623376623376,0.07512066494063376,,,,,,,228.8,1.0327955589886488,47.0,0.0,0.6376623376623376,0.07512066494063376,0.6752463054187192,0.07872156917443628,,,,
strict,selection,severity_binary,drop_gt70_missing,none,pmm,ctgan,catboost,10,10,10,0.6564020749365577,0.047546045464991596,0.6607058823529413,0.04635670850141476,0.6601312649152965,0.045612186445059766,0.6544447655576756,0.04664601803415871,0.6650295950902584,0.04856276819213515,0.6580676945119086,0.049561449888967914,0.6607058823529413,0.04635670850141476,0.6564020749365577,0.047546045464991596,0.7104325272428721,0.05653948894574711,0.7537139130074799,0.053997921977885534,0.6850985221674877,0.07269151770299159,0.6277056277056278,0.09066827170219341,,,,,,,403.2,1.0327955589886444,47.0,0.0,0.6277056277056278,0.09066827170219341,0.6850985221674877,0.07269151770299159,,,,
strict,selection,severity_binary,all,none,pmm,smote_tvae,rf,10,10,10,0.6562248096730856,0.05912428771369765,0.6648627450980392,0.05761643103201123,0.6629241318193205,0.0570957554931765,0.6557238628814094,0.05871911175313141,0.666148194241473,0.05957691295594731,0.6606225590745003,0.06145521773421587,0.6648627450980392,0.05761643103201123,0.6562248096730856,0.05912428771369765,0.7086020301537543,0.06470612726865671,0.7553699520648139,0.06387443961104569,0.7169950738916256,0.07662522473873172,0.5954545454545455,0.09754652398811642,,,,,,,457.6,2.0655911179772977,55.0,0.0,0.5954545454545455,0.09754652398811642,0.7169950738916256,0.07662522473873172,,,,
strict,selection,severity_binary,drop_gt70_missing,none,gain,ctgan,catboost,10,10,10,0.6562080161218092,0.05241544861057854,0.6606666666666666,0.04869664414438487,0.6592605093464716,0.04966870722925033,0.6533556655189351,0.05210896014174973,0.6652476411941011,0.04913943124158677,0.6581198909118009,0.05014931166718925,0.6606666666666666,0.04869664414438487,0.6562080161218092,0.05241544861057854,0.7046182266009853,0.054072263508548754,0.7495340853011425,0.05522451961769879,0.689039408866995,0.07354472941622006,0.6233766233766234,0.11138718723757485,,,,,,,403.2,1.0327955589886444,47.0,0.0,0.6233766233766234,0.11138718723757485,0.689039408866995,0.07354472941622006,,,,
strict,selection,severity_binary,drop_gt70_missing,none,mean,smote_tvae,stacking,10,10,10,0.6558385579937304,0.044790162114899175,0.6669411764705881,0.04604056294028127,0.6634773631686057,0.045166429317612035,0.6555262170698172,0.046067463956540156,0.6682848668595837,0.04793194282065694,0.6638811052147433,0.0511884807293358,0.6669411764705881,0.04604056294028127,0.6558385579937304,0.044790162114899175,0.708743842364532,0.055107286655690556,0.7535018590721456,0.053959030422895835,0.7383004926108374,0.08604694285622191,0.5733766233766234,0.07736863206965386,,,,,,,457.6,2.0655911179772977,47.0,0.0,0.5733766233766234,0.07736863206965386,0.7383004926108374,0.08604694285622191,,,,
strict,selection,severity_binary,drop_gt70_missing,none,softimpute,random_over,stacking,10,10,10,0.6557023436333781,0.041875289846227494,0.6725490196078432,0.039594682772316835,0.6652847611200696,0.04121508439712744,0.6551792558208703,0.04339558559919463,0.672636341907003,0.041785154919278256,0.6702108531181652,0.0436079882156984,0.6725490196078432,0.039594682772316835,0.6557023436333781,0.041875289846227494,0.6937919838781907,0.04329325411548936,0.752510039122349,0.04946115450272189,0.7798029556650247,0.06515542649655355,0.5316017316017316,0.09153225569546117,,,,,,,228.8,1.0327955589886488,47.0,0.0,0.5316017316017316,0.09153225569546117,0.7798029556650247,0.06515542649655355,,,,
strict,selection,severity_binary,drop_gt70_missing,none,gain,none,catboost,10,10,10,0.6556444991789819,0.048097450842699334,0.6626666666666667,0.049005069739588986,0.6612455516964442,0.04734740457979799,0.6546820391929475,0.0481251366870636,0.6656256646600889,0.04910600910169931,0.6597005448377932,0.051867058344865276,0.6626666666666667,0.049005069739588986,0.6556444991789819,0.048097450842699334,0.7215386624869383,0.05039386198792118,0.7727812144267265,0.04544689956245284,0.706527093596059,0.08531292276069942,0.6047619047619047,0.0793532721113458,,,,,,,201.6,0.5163977794943222,47.0,0.0,0.6047619047619047,0.0793532721113458,0.706527093596059,0.08531292276069942,,,,
strict,selection,severity_binary,drop_gt70_missing,none,mice,adasyn_tvae,rf,10,10,10,0.6554224511121063,0.0630868156492932,0.6689019607843137,0.060763943455789185,0.6642949034741042,0.06157219856701703,0.6553377653821465,0.06430951942013576,0.6682213617923033,0.061876015292135184,0.6642870775071026,0.06487423231374992,0.6689019607843137,0.060763943455789185,0.6554224511121063,0.0630868156492932,0.6937807881773399,0.05102785198556998,0.7381274741172954,0.059877545304156524,0.7519704433497536,0.07819351199143501,0.5588744588744589,0.10272609606322568,,,,,,,427.2,7.495183638696105,47.0,0.0,0.5588744588744589,0.10272609606322568,0.7519704433497536,0.07819351199143501,,,,
strict,selection,severity_binary,all,none,softimpute,adasyn,stacking,10,10,10,0.6554131213613973,0.05171650501995011,0.6589019607843137,0.040815640725476506,0.6552448216379071,0.04920093295327142,0.6492545341205933,0.054562468165372004,0.6653982552486972,0.04715594010648165,0.6573044179489143,0.04561440839529911,0.6589019607843137,0.040815640725476506,0.6554131213613973,0.05171650501995011,0.6881941334527542,0.04514865415975029,0.7560150892339009,0.04297166804775603,0.6777093596059114,0.07801626667077313,0.6331168831168832,0.15565447946408328,,,,,,,214.2,3.3598941782277745,55.0,0.0,0.6331168831168832,0.15565447946408328,0.6777093596059114,0.07801626667077313,,,,
strict,selection,severity_binary,drop_gt70_missing,none,mean,smote_ctgan,stacking,10,10,10,0.6552806389013285,0.04716029818212018,0.6606666666666666,0.04841229017310795,0.6594018911405416,0.048162094857729286,0.6534065917232328,0.04855418778330787,0.6641849340230466,0.04525453602506318,0.6577606183763584,0.04723585538479385,0.6606666666666666,0.04841229017310795,0.6552806389013285,0.04716029818212018,0.7059131959994029,0.06336404766431789,0.7505078399244701,0.06856251197713513,0.6960591133004926,0.08646415598092339,0.6145021645021644,0.08141425139113562,,,,,,,457.6,2.0655911179772977,47.0,0.0,0.6145021645021644,0.08141425139113562,0.6960591133004926,0.08646415598092339,,,,
strict,selection,severity_binary,drop_gt70_missing,none,gain,adasyn_tvae,stacking,10,10,10,0.6551406926406926,0.06418582263625418,0.6585882352941177,0.06684538392919996,0.6578849433832492,0.06563978716505511,0.6526861328537491,0.06562470750220509,0.6642742040981828,0.0626640349005701,0.6574802951809912,0.0654123378151469,0.6585882352941177,0.06684538392919996,0.6551406926406926,0.06418582263625418,0.7068032542170473,0.061924858414890885,0.7551587363383663,0.05783281037751994,0.6821428571428572,0.10654500736838352,0.6281385281385281,0.08333130311176715,,,,,,,430.8,11.745448290957466,47.0,0.0,0.6281385281385281,0.08333130311176715,0.6821428571428572,0.10654500736838352,,,,
strict,selection,severity_binary,drop_gt70_missing,none,softimpute,random_over,rf,10,10,10,0.655095909837289,0.04398107460607365,0.6627450980392158,0.044657314136937,0.6614391620232205,0.043754051571726724,0.6546363252653671,0.044539366140943254,0.6638411811602939,0.04268735836436288,0.65806792021475,0.04479298497780984,0.6627450980392158,0.044657314136937,0.655095909837289,0.04398107460607365,0.694683908045977,0.04745188805050059,0.7557130502340323,0.052845441685969975,0.7099753694581281,0.07057711663072795,0.6002164502164502,0.06965415945673316,,,,,,,228.8,1.0327955589886488,47.0,0.0,0.6002164502164502,0.06965415945673316,0.7099753694581281,0.07057711663072795,,,,
strict,selection,severity_binary,drop_gt70_missing,none,mean,adasyn_tvae,catboost,10,10,10,0.6548869234214061,0.06168819256564864,0.6605882352941176,0.05938389590620019,0.6594720149170679,0.059611495630792675,0.653233719912335,0.06080595147644905,0.6632499001444085,0.06056373198919595,0.6566314500088533,0.060614925939309915,0.6605882352941176,0.05938389590620019,0.6548869234214061,0.06168819256564864,0.6868618450515003,0.06823145384459463,0.7387544121281402,0.05780254046163095,0.6993842364532019,0.07231591689755927,0.6103896103896104,0.10200499528468066,,,,,,,429.2,5.5136195008360875,47.0,0.0,0.6103896103896104,0.10200499528468066,0.6993842364532019,0.07231591689755927,,,,
strict,selection,severity_binary,all,none,pmm,adasyn_tvae,rf,10,10,10,0.6545585161964472,0.07123467799903797,0.6706274509803921,0.06846216011237091,0.6645850388591199,0.07036503410438663,0.6547472208443523,0.07332623913398573,0.6686959949293307,0.07230253996573639,0.665588314539389,0.07532065023673871,0.6706274509803921,0.06846216011237091,0.6545585161964472,0.07123467799903797,0.7301183012389909,0.047771424740486325,0.7721036787333342,0.061164693631162365,0.7725369458128079,0.07543107637142364,0.5365800865800866,0.10072341299036042,,,,,,,432.4,11.692352676476675,55.0,0.0,0.5365800865800866,0.10072341299036042,0.7725369458128079,0.07543107637142364,,,,
strict,selection,severity_binary,drop_gt70_missing,none,gain,tvae,stacking,10,10,10,0.6545547842961636,0.06491089748559684,0.6584313725490196,0.06583746785148879,0.6577429786538106,0.06453353709066674,0.6523228184076476,0.0648392784250849,0.6639368013271991,0.06507282360070944,0.6571708121989366,0.06695879050336616,0.6584313725490196,0.06583746785148879,0.6545547842961636,0.06491089748559684,0.7063330347813107,0.0729150248543893,0.7639751770673779,0.061975765934945394,0.6814039408866994,0.09904767145011746,0.6277056277056277,0.09364512375083729,,,,,,,403.2,1.0327955589886444,47.0,0.0,0.6277056277056277,0.09364512375083729,0.6814039408866994,0.09904767145011746,,,,
strict,selection,severity_binary,drop_gt70_missing,none,mean,smote_ctgan,catboost,10,10,10,0.6545454545454545,0.05337604310613148,0.6565882352941177,0.05160404526092126,0.6553582222554764,0.05208490601120971,0.6503563407802178,0.053379165561071446,0.6639925946062692,0.051282631370347935,0.6562316425368346,0.05179681309320019,0.6565882352941177,0.05160404526092126,0.6545454545454545,0.05337604310613148,0.6990996790565756,0.05603780868135078,0.7476022241670389,0.058977572041296174,0.6714285714285715,0.08834398516961997,0.6376623376623376,0.11233745381124872,,,,,,,457.6,2.0655911179772977,47.0,0.0,0.6376623376623376,0.11233745381124872,0.6714285714285715,0.08834398516961997,,,,
strict,selection,severity_binary,drop_gt70_missing,none,mice,random_over,stacking,10,10,10,0.6544801462904911,0.03970551273518925,0.6688235294117647,0.03568423944974283,0.6623447469125151,0.03840770129528227,0.6529897127055089,0.041157331918231045,0.6702677816153718,0.03760466106160723,0.6667933339310074,0.039152792173435466,0.6688235294117647,0.03568423944974283,0.6544801462904911,0.03970551273518925,0.7081150171667413,0.04346951654511244,0.7663615289056694,0.04758308510097449,0.7587438423645321,0.07472042490019871,0.5502164502164503,0.11169427742642299,,,,,,,228.8,1.0327955589886488,47.0,0.0,0.5502164502164503,0.11169427742642299,0.7587438423645321,0.07472042490019871,,,,
strict,selection,severity_binary,all,none,pmm,adasyn,rf,10,10,10,0.6544782803403493,0.041859806645268366,0.6647450980392157,0.04181513213836162,0.6622556997522727,0.04138026037075968,0.6545378946368369,0.042596794434294906,0.6645638528683968,0.041491218911720515,0.6595910101599871,0.04383693700479294,0.6647450980392157,0.04181513213836162,0.6544782803403493,0.041859806645268366,0.7073089267054784,0.06145840567522452,0.7564409340812255,0.06564734992504002,0.7310344827586207,0.06689206559873659,0.577922077922078,0.06732804125418877,,,,,,,216.2,5.846176338238338,55.0,0.0,0.577922077922078,0.06732804125418877,0.7310344827586207,0.06689206559873659,,,,
strict,selection,severity_binary,drop_gt70_missing,none,softimpute,smote_tvae,rf,10,10,10,0.6543999104343932,0.05442072668790936,0.6607450980392157,0.056555990251435935,0.6599253322939354,0.055316637460793086,0.6537153170599685,0.05512113831763087,0.6631248101454124,0.05593031386300349,0.6571673009348988,0.057822627379488664,0.6607450980392157,0.056555990251435935,0.6543999104343932,0.05442072668790936,0.6954190924018511,0.062198950368932145,0.7545327346480502,0.0660917383907703,0.7029556650246305,0.0845983322090916,0.6058441558441559,0.0661852554463356,,,,,,,457.6,2.0655911179772977,47.0,0.0,0.6058441558441559,0.0661852554463356,0.7029556650246305,0.0845983322090916,,,,
strict,selection,severity_binary,drop_gt70_missing,none,mean,ctgan,rf,10,10,10,0.6543402000298553,0.04791985791135866,0.6646666666666666,0.05079182488342245,0.661030805866592,0.04927506088240207,0.6534085860380391,0.04891928476209179,0.667428376779988,0.05103197699265749,0.6630162320865646,0.053561841016460505,0.6646666666666666,0.05079182488342245,0.6543402000298553,0.04791985791135866,0.707999328257949,0.04276617735776128,0.7484472701411543,0.04822988130492988,0.7305418719211823,0.1002277786882122,0.5781385281385282,0.08674497286239768,,,,,,,403.2,1.0327955589886444,47.0,0.0,0.5781385281385282,0.08674497286239768,0.7305418719211823,0.1002277786882122,,,,
strict,selection,severity_binary,drop_gt70_missing,none,mice,adasyn,rf,10,10,10,0.6542767577250336,0.039324444615155385,0.6628235294117647,0.03726329454831714,0.6602344590566651,0.03793070757371423,0.6529715643957773,0.03997755871056872,0.6645436500629326,0.03734805118257832,0.6588771422801744,0.03899115091095215,0.6628235294117647,0.03726329454831714,0.6542767577250336,0.039324444615155385,0.7104213315420213,0.04336894134254128,0.762544453997511,0.059251726984628904,0.7169950738916256,0.07335786050128572,0.5915584415584416,0.09285829209360462,,,,,,,213.6,3.7475918193480524,47.0,0.0,0.5915584415584416,0.09285829209360462,0.7169950738916256,0.07335786050128572,,,,
strict,selection,severity_binary,drop_gt70_missing,none,softimpute,ctgan,catboost,10,10,10,0.6542674279743246,0.06292708884218205,0.6546666666666667,0.052149228723673446,0.6492001485048842,0.06229697926208903,0.6438868863298227,0.06951696278266327,0.6662606814476171,0.05530867158394911,0.6571572832839002,0.05408597505742044,0.6546666666666667,0.052149228723673446,0.6542674279743246,0.06292708884218205,0.6905862815345574,0.05627645989714799,0.7535264719395809,0.052766932290085264,0.6498768472906404,0.10419015201127721,0.6586580086580087,0.17912132743364986,,,,,,,403.2,1.0327955589886444,47.0,0.0,0.6586580086580087,0.17912132743364986,0.6498768472906404,0.10419015201127721,,,,
strict,selection,severity_binary,all,none,mice,smote_ctgan,rf,10,10,10,0.6541200179131214,0.05347457772697067,0.6569411764705883,0.05312846722470653,0.6574649747963404,0.052673973037937416,0.6522934758366576,0.05362202293187028,0.660941740285858,0.052312101735657465,0.6534712959454338,0.05387336998104386,0.6569411764705883,0.05312846722470653,0.6541200179131214,0.05347457772697067,0.6925697865353038,0.05951979983821276,0.7584195204566841,0.04659897256517264,0.6751231527093596,0.0646282556633037,0.6331168831168832,0.0703176394709101,,,,,,,457.6,2.0655911179772977,55.0,0.0,0.6331168831168832,0.0703176394709101,0.6751231527093596,0.0646282556633037,,,,
strict,selection,severity_binary,all,none,mice,smote_tvae,rf,10,10,10,0.6539688759516346,0.06274162219265254,0.6647058823529413,0.06114489995954909,0.6622845932230002,0.060723664584451505,0.654326985961337,0.06270304181407058,0.6641288962988096,0.0623725389047458,0.6591263768800824,0.0647736659263168,0.6647058823529413,0.06114489995954909,0.6539688759516346,0.06274162219265254,0.6992349604418571,0.0558833893632798,0.768328793479451,0.05038329196362798,0.730665024630542,0.07260801246492184,0.5772727272727273,0.08918665340024444,,,,,,,457.6,2.0655911179772977,55.0,0.0,0.5772727272727273,0.08918665340024444,0.730665024630542,0.07260801246492184,,,,
strict,selection,severity_binary,drop_gt70_missing,none,mice,tvae,rf,10,10,10,0.6536386027765337,0.05258892162730984,0.6727058823529412,0.04653124746770643,0.6633341698746351,0.050629751832648125,0.6521329987193424,0.05538704330389063,0.6729304705946297,0.050799344930794334,0.6709030794218467,0.05380739941932339,0.6727058823529412,0.04653124746770643,0.6536386027765337,0.05258892162730984,0.7184131959994029,0.051824295615243224,0.7620880476082261,0.055690423223257936,0.7903940886699508,0.06892836594149203,0.5168831168831168,0.11431540856381613,,,,,,,403.2,1.0327955589886444,47.0,0.0,0.5168831168831168,0.11431540856381613,0.7903940886699508,0.06892836594149203,,,,
